297,"['unit4/rgb1/frame_14-13-44.540584.jpg', 'unit4/rgb1/frame_14-13-44.640586.jpg', 'unit4/rgb1/frame_14-13-44.723921.jpg', 'unit4/rgb1/frame_14-13-44.823923.jpg', 'unit4/rgb1/frame_14-13-44.907258.jpg']",143,"[0.8940104166666667, 0.4981481481481482]","[0.89453125, 0.4986111111111111]","[0.89453125, 0.4981481481481482]","[0.89453125, 0.4981481481481482]","[0.89453125, 0.4981481481481482]"
1205,"['unit4/rgb1/frame_14-26-00.822043.jpg', 'unit4/rgb1/frame_14-26-00.905378.jpg', 'unit4/rgb1/frame_14-26-01.005380.jpg', 'unit4/rgb1/frame_14-26-01.088715.jpg', 'unit4/rgb1/frame_14-26-01.188717.jpg']",142,"[0.80859375, 0.5046296296296297]","[0.80703125, 0.5050925925925926]","[0.8049479166666667, 0.5060185185185185]","[0.7315104166666666, 0.500462962962963]","[0.7320312499999999, 0.5013888888888889]"
261,"['unit4/rgb1/frame_14-12-46.089415.jpg', 'unit4/rgb1/frame_14-12-46.189417.jpg', 'unit4/rgb1/frame_14-12-46.272752.jpg', 'unit4/rgb1/frame_14-12-46.356087.jpg', 'unit4/rgb1/frame_14-12-46.456089.jpg']",132,"[0.8726562499999999, 0.5074074074074074]","[0.8729166666666667, 0.5074074074074074]","[0.87265625, 0.5069444444444444]","[0.8731770833333333, 0.5064814814814815]","[0.8736979166666666, 0.5064814814814815]"
1545,"['unit4/rgb1/frame_14-34-16.098615.jpg', 'unit4/rgb1/frame_14-34-16.181950.jpg', 'unit4/rgb1/frame_14-34-16.265285.jpg', 'unit4/rgb1/frame_14-34-16.365287.jpg', 'unit4/rgb1/frame_14-34-16.448622.jpg']",146,"[0.6674479166666667, 0.5768518518518518]","[0.6794270833333333, 0.5731481481481482]","[0.6903645833333333, 0.5694444444444444]","[0.7033854166666667, 0.5648148148148149]","[0.7122395833333334, 0.5601851851851851]"
1405,"['unit4/rgb1/frame_14-29-58.726801.jpg', 'unit4/rgb1/frame_14-29-58.810136.jpg', 'unit4/rgb1/frame_14-29-58.910138.jpg', 'unit4/rgb1/frame_14-29-58.993473.jpg', 'unit4/rgb1/frame_14-29-59.093475.jpg']",146,"[0.8080729166666667, 0.5064814814814815]","[0.81015625, 0.5064814814814815]","[0.8138020833333334, 0.5069444444444444]","[0.8158854166666667, 0.5060185185185185]","[0.81953125, 0.5060185185185185]"
2100,"['unit4/rgb1/frame_14-41-04.273532.jpg', 'unit4/rgb1/frame_14-41-04.356867.jpg', 'unit4/rgb1/frame_14-41-04.456869.jpg', 'unit4/rgb1/frame_14-41-04.540204.jpg', 'unit4/rgb1/frame_14-41-04.640206.jpg']",139,"[0.8419270833333333, 0.499537037037037]","[0.8414062499999999, 0.5]","[0.84140625, 0.5]","[0.8403645833333333, 0.5004629629629629]","[0.8403645833333333, 0.5004629629629629]"
684,"['unit4/rgb1/frame_14-20-33.098755.jpg', 'unit4/rgb1/frame_14-20-33.182090.jpg', 'unit4/rgb1/frame_14-20-33.265425.jpg', 'unit4/rgb1/frame_14-20-33.365427.jpg', 'unit4/rgb1/frame_14-20-33.448762.jpg']",144,"[0.7580729166666667, 0.5115740740740741]","[0.7549479166666667, 0.5120370370370371]","[0.7515624999999999, 0.5115740740740741]","[0.7471354166666666, 0.5115740740740741]","[0.74296875, 0.5120370370370371]"
615,"['unit4/rgb1/frame_14-19-03.446962.jpg', 'unit4/rgb1/frame_14-19-03.546964.jpg', 'unit4/rgb1/frame_14-19-03.630299.jpg', 'unit4/rgb1/frame_14-19-03.730301.jpg', 'unit4/rgb1/frame_14-19-03.813636.jpg']",139,"[0.8549479166666667, 0.5087962962962963]","[0.8565104166666666, 0.5074074074074074]","[0.8578125, 0.5055555555555555]","[0.85859375, 0.5060185185185185]","[0.8591145833333333, 0.5069444444444444]"
799,"['unit4/rgb1/frame_14-21-45.000260.jpg', 'unit4/rgb1/frame_14-21-45.083595.jpg', 'unit4/rgb1/frame_14-21-45.183597.jpg', 'unit4/rgb1/frame_14-21-45.266932.jpg', 'unit4/rgb1/frame_14-21-45.366934.jpg']",136,"[0.82421875, 0.5041666666666667]","[0.8231770833333334, 0.5037037037037037]","[0.8221354166666667, 0.5037037037037037]","[0.821875, 0.5041666666666667]","[0.8205729166666667, 0.5046296296296297]"
458,"['unit4/rgb1/frame_14-15-28.909338.jpg', 'unit4/rgb1/frame_14-15-28.992673.jpg', 'unit4/rgb1/frame_14-15-29.092675.jpg', 'unit4/rgb1/frame_14-15-29.176010.jpg', 'unit4/rgb1/frame_14-15-29.276012.jpg']",133,"[0.87109375, 0.5083333333333333]","[0.8716145833333333, 0.5078703703703704]","[0.8716145833333333, 0.5069444444444444]","[0.8721354166666666, 0.5069444444444444]","[0.8721354166666666, 0.5069444444444444]"
1610,"['unit4/rgb1/frame_14-34-22.182070.jpg', 'unit4/rgb1/frame_14-34-22.265405.jpg', 'unit4/rgb1/frame_14-34-22.365407.jpg', 'unit4/rgb1/frame_14-34-22.448742.jpg', 'unit4/rgb1/frame_14-34-22.548744.jpg']",129,"[0.8716145833333333, 0.5069444444444444]","[0.8721354166666666, 0.5064814814814815]","[0.8721354166666666, 0.5060185185185185]","[0.87265625, 0.5060185185185185]","[0.87265625, 0.5060185185185185]"
465,"['unit4/rgb1/frame_14-15-29.542684.jpg', 'unit4/rgb1/frame_14-15-29.642686.jpg', 'unit4/rgb1/frame_14-15-29.726021.jpg', 'unit4/rgb1/frame_14-15-29.826023.jpg', 'unit4/rgb1/frame_14-15-29.909358.jpg']",129,"[0.87265625, 0.5060185185185185]","[0.8731770833333333, 0.5060185185185185]","[0.8731770833333333, 0.5060185185185185]","[0.8736979166666666, 0.5055555555555555]","[0.8736979166666666, 0.5055555555555555]"
250,"['unit4/rgb1/frame_14-12-45.089395.jpg', 'unit4/rgb1/frame_14-12-45.189397.jpg', 'unit4/rgb1/frame_14-12-45.272732.jpg', 'unit4/rgb1/frame_14-12-45.356067.jpg', 'unit4/rgb1/frame_14-12-45.456069.jpg']",136,"[0.86640625, 0.5106481481481482]","[0.8674479166666667, 0.5106481481481482]","[0.86796875, 0.5106481481481482]","[0.8684895833333333, 0.5101851851851852]","[0.8690104166666667, 0.5097222222222222]"
747,"['unit4/rgb1/frame_14-20-52.549144.jpg', 'unit4/rgb1/frame_14-20-52.632479.jpg', 'unit4/rgb1/frame_14-20-52.732481.jpg', 'unit4/rgb1/frame_14-20-52.815816.jpg', 'unit4/rgb1/frame_14-20-52.915818.jpg']",140,"[0.8460937500000001, 0.5171296296296296]","[0.8466145833333334, 0.5171296296296296]","[0.84921875, 0.5157407407407407]","[0.8502604166666666, 0.5152777777777777]","[0.8518229166666667, 0.513425925925926]"
1182,"['unit4/rgb1/frame_14-25-07.270972.jpg', 'unit4/rgb1/frame_14-25-07.370974.jpg', 'unit4/rgb1/frame_14-25-07.454309.jpg', 'unit4/rgb1/frame_14-25-07.537644.jpg', 'unit4/rgb1/frame_14-25-07.637646.jpg']",130,"[0.87109375, 0.5074074074074074]","[0.871875, 0.5064814814814815]","[0.8721354166666666, 0.5069444444444444]","[0.8721354166666666, 0.5060185185185185]","[0.87265625, 0.5050925925925926]"
1506,"['unit4/rgb1/frame_14-30-59.278012.jpg', 'unit4/rgb1/frame_14-30-59.361347.jpg', 'unit4/rgb1/frame_14-30-59.461349.jpg', 'unit4/rgb1/frame_14-30-59.544684.jpg', 'unit4/rgb1/frame_14-30-59.644686.jpg']",143,"[0.8513020833333333, 0.5125]","[0.8528645833333334, 0.5120370370370371]","[0.8544270833333334, 0.5106481481481482]","[0.8559895833333333, 0.5092592592592593]","[0.8575520833333334, 0.5101851851851852]"
1723,"['unit4/rgb1/frame_14-35-43.817123.jpg', 'unit4/rgb1/frame_14-35-43.917125.jpg', 'unit4/rgb1/frame_14-35-44.000460.jpg', 'unit4/rgb1/frame_14-35-44.083795.jpg', 'unit4/rgb1/frame_14-35-44.183797.jpg']",141,"[0.8502604166666666, 0.5162037037037037]","[0.8518229166666667, 0.5162037037037037]","[0.8528645833333333, 0.5152777777777777]","[0.853125, 0.5148148148148148]","[0.85546875, 0.5106481481481482]"
1194,"['unit4/rgb1/frame_14-25-59.822023.jpg', 'unit4/rgb1/frame_14-25-59.905358.jpg', 'unit4/rgb1/frame_14-26-00.005360.jpg', 'unit4/rgb1/frame_14-26-00.088695.jpg', 'unit4/rgb1/frame_14-26-00.188697.jpg']",137,"[0.8252604166666666, 0.5037037037037038]","[0.82421875, 0.5037037037037037]","[0.82265625, 0.5032407407407408]","[0.8221354166666667, 0.5041666666666667]","[0.8200520833333333, 0.5041666666666667]"
1083,"['unit4/rgb1/frame_14-24-44.903858.jpg', 'unit4/rgb1/frame_14-24-45.003860.jpg', 'unit4/rgb1/frame_14-24-45.087195.jpg', 'unit4/rgb1/frame_14-24-45.187197.jpg', 'unit4/rgb1/frame_14-24-45.270532.jpg']",143,"[0.8013020833333333, 0.5064814814814815]","[0.7986979166666666, 0.5060185185185185]","[0.7971354166666667, 0.5064814814814814]","[0.8403645833333333, 0.49953703703703706]","[0.86328125, 0.5162037037037037]"
1500,"['unit4/rgb1/frame_14-30-58.728001.jpg', 'unit4/rgb1/frame_14-30-58.811336.jpg', 'unit4/rgb1/frame_14-30-58.911338.jpg', 'unit4/rgb1/frame_14-30-58.994673.jpg', 'unit4/rgb1/frame_14-30-59.094675.jpg']",141,"[0.8388020833333334, 0.5162037037037037]","[0.8414062499999999, 0.5157407407407407]","[0.8434895833333333, 0.5143518518518518]","[0.8455729166666667, 0.5138888888888888]","[0.84765625, 0.513425925925926]"
666,"['unit4/rgb1/frame_14-20-31.448722.jpg', 'unit4/rgb1/frame_14-20-31.548724.jpg', 'unit4/rgb1/frame_14-20-31.632059.jpg', 'unit4/rgb1/frame_14-20-31.732061.jpg', 'unit4/rgb1/frame_14-20-31.815396.jpg']",140,"[0.8059895833333333, 0.5060185185185185]","[0.80390625, 0.5064814814814815]","[0.8023437499999999, 0.5074074074074074]","[0.7997395833333334, 0.5078703703703704]","[0.7981770833333333, 0.5069444444444444]"
20,"['unit4/rgb1/frame_14-04-07.362307.jpg', 'unit4/rgb1/frame_14-04-07.462309.jpg', 'unit4/rgb1/frame_14-04-07.545644.jpg', 'unit4/rgb1/frame_14-04-07.628979.jpg', 'unit4/rgb1/frame_14-04-07.728981.jpg']",144,"[0.7388020833333333, 0.5527777777777778]","[0.7471354166666666, 0.55]","[0.75390625, 0.5486111111111112]","[0.7596354166666666, 0.5472222222222223]","[0.76640625, 0.5444444444444445]"
1836,"['unit4/rgb1/frame_14-38-19.086895.jpg', 'unit4/rgb1/frame_14-38-19.186897.jpg', 'unit4/rgb1/frame_14-38-19.270232.jpg', 'unit4/rgb1/frame_14-38-19.370234.jpg', 'unit4/rgb1/frame_14-38-19.453569.jpg']",146,"[0.5203125, 0.6319444444444444]","[0.5559895833333333, 0.6180555555555556]","[0.5825520833333333, 0.6092592592592592]","[0.6096354166666667, 0.6009259259259259]","[0.6299479166666666, 0.5939814814814814]"
1615,"['unit4/rgb1/frame_14-35-18.633199.jpg', 'unit4/rgb1/frame_14-35-18.733201.jpg', 'unit4/rgb1/frame_14-35-18.816536.jpg', 'unit4/rgb1/frame_14-35-18.916538.jpg', 'unit4/rgb1/frame_14-35-18.999873.jpg']",131,"[0.8341145833333333, 0.5023148148148149]","[0.8768229166666667, 0.5]","[0.8768229166666667, 0.5]","[0.8768229166666667, 0.5]","[0.8768229166666667, 0.5]"
1648,"['unit4/rgb1/frame_14-35-21.733261.jpg', 'unit4/rgb1/frame_14-35-21.816683.jpg', 'unit4/rgb1/frame_14-35-21.916685.jpg', 'unit4/rgb1/frame_14-35-22.000020.jpg', 'unit4/rgb1/frame_14-35-22.083355.jpg']",143,"[0.7867187499999999, 0.5078703703703703]","[0.7580729166666667, 0.5101851851851852]","[0.75390625, 0.5101851851851852]","[0.75078125, 0.5115740740740741]","[0.7471354166666666, 0.5115740740740741]"
387,"['unit4/rgb1/frame_14-14-16.091215.jpg', 'unit4/rgb1/frame_14-14-16.174550.jpg', 'unit4/rgb1/frame_14-14-16.274552.jpg', 'unit4/rgb1/frame_14-14-16.357887.jpg', 'unit4/rgb1/frame_14-14-16.457889.jpg']",132,"[0.8705729166666667, 0.5078703703703704]","[0.87109375, 0.5069444444444444]","[0.8723958333333333, 0.5069444444444444]","[0.8721354166666666, 0.5069444444444444]","[0.87265625, 0.5074074074074074]"
1131,"['unit4/rgb1/frame_14-25-02.637546.jpg', 'unit4/rgb1/frame_14-25-02.720881.jpg', 'unit4/rgb1/frame_14-25-02.820883.jpg', 'unit4/rgb1/frame_14-25-02.904218.jpg', 'unit4/rgb1/frame_14-25-03.004220.jpg']",144,"[0.82578125, 0.5032407407407408]","[0.8247395833333333, 0.5037037037037037]","[0.8236979166666667, 0.5027777777777778]","[0.82421875, 0.5027777777777778]","[0.8226562500000001, 0.5027777777777778]"
1526,"['unit4/rgb1/frame_14-31-01.094715.jpg', 'unit4/rgb1/frame_14-31-01.178050.jpg', 'unit4/rgb1/frame_14-31-01.278052.jpg', 'unit4/rgb1/frame_14-31-01.361387.jpg', 'unit4/rgb1/frame_14-31-01.461389.jpg']",146,"[0.7252604166666667, 0.512962962962963]","[0.71953125, 0.512962962962963]","[0.7122395833333333, 0.5138888888888888]","[0.7059895833333333, 0.5148148148148148]","[0.69765625, 0.5157407407407407]"
689,"['unit4/rgb1/frame_14-20-33.548764.jpg', 'unit4/rgb1/frame_14-20-33.632099.jpg', 'unit4/rgb1/frame_14-20-33.732101.jpg', 'unit4/rgb1/frame_14-20-33.815436.jpg', 'unit4/rgb1/frame_14-20-33.915438.jpg']",146,"[0.73828125, 0.5115740740740741]","[0.7346354166666667, 0.5120370370370371]","[0.72890625, 0.512962962962963]","[0.7242187499999999, 0.5143518518518518]","[0.7184895833333333, 0.5143518518518518]"
1403,"['unit4/rgb1/frame_14-29-58.543464.jpg', 'unit4/rgb1/frame_14-29-58.643466.jpg', 'unit4/rgb1/frame_14-29-58.726801.jpg', 'unit4/rgb1/frame_14-29-58.810136.jpg', 'unit4/rgb1/frame_14-29-58.910138.jpg']",146,"[0.8023437499999999, 0.5050925925925926]","[0.8049479166666667, 0.5055555555555555]","[0.8080729166666667, 0.5064814814814815]","[0.81015625, 0.5064814814814815]","[0.8138020833333334, 0.5069444444444444]"
1665,"['unit4/rgb1/frame_14-35-23.266712.jpg', 'unit4/rgb1/frame_14-35-23.366714.jpg', 'unit4/rgb1/frame_14-35-23.450049.jpg', 'unit4/rgb1/frame_14-35-23.550051.jpg', 'unit4/rgb1/frame_14-35-23.633386.jpg']",146,"[0.67734375, 0.5171296296296296]","[0.6690104166666666, 0.5175925925925926]","[0.6622395833333333, 0.5175925925925926]","[0.6528645833333333, 0.5180555555555556]","[0.6450520833333333, 0.5180555555555555]"
240,"['unit4/rgb1/frame_14-12-44.189377.jpg', 'unit4/rgb1/frame_14-12-44.272712.jpg', 'unit4/rgb1/frame_14-12-44.356047.jpg', 'unit4/rgb1/frame_14-12-44.456049.jpg', 'unit4/rgb1/frame_14-12-44.539384.jpg']",139,"[0.85703125, 0.5138888888888888]","[0.8575520833333333, 0.5148148148148148]","[0.8596354166666667, 0.5143518518518518]","[0.8606770833333333, 0.5138888888888888]","[0.8611979166666667, 0.5138888888888888]"
1201,"['unit4/rgb1/frame_14-26-00.455369.jpg', 'unit4/rgb1/frame_14-26-00.538704.jpg', 'unit4/rgb1/frame_14-26-00.638706.jpg', 'unit4/rgb1/frame_14-26-00.722041.jpg', 'unit4/rgb1/frame_14-26-00.822043.jpg']",140,"[0.8158854166666667, 0.5050925925925926]","[0.8143229166666667, 0.5041666666666667]","[0.7299479166666667, 0.5004629629629629]","[0.8106770833333333, 0.5055555555555555]","[0.80859375, 0.5046296296296297]"
244,"['unit4/rgb1/frame_14-12-44.539384.jpg', 'unit4/rgb1/frame_14-12-44.639386.jpg', 'unit4/rgb1/frame_14-12-44.722721.jpg', 'unit4/rgb1/frame_14-12-44.822723.jpg', 'unit4/rgb1/frame_14-12-44.906058.jpg']",139,"[0.8611979166666667, 0.5138888888888888]","[0.8622395833333333, 0.5125]","[0.86328125, 0.5120370370370371]","[0.8643229166666666, 0.5120370370370371]","[0.8648437499999999, 0.5115740740740741]"
29,"['unit4/rgb1/frame_14-04-08.178990.jpg', 'unit4/rgb1/frame_14-04-08.278992.jpg', 'unit4/rgb1/frame_14-04-08.362327.jpg', 'unit4/rgb1/frame_14-04-08.462329.jpg', 'unit4/rgb1/frame_14-04-08.545664.jpg']",144,"[0.7914062500000001, 0.5365740740740741]","[0.7955729166666667, 0.5356481481481481]","[0.79921875, 0.5342592592592592]","[0.8033854166666667, 0.5328703703703703]","[0.8065104166666667, 0.5314814814814814]"
95,"['unit4/rgb1/frame_14-08-20.084095.jpg', 'unit4/rgb1/frame_14-08-20.184097.jpg', 'unit4/rgb1/frame_14-08-20.267432.jpg', 'unit4/rgb1/frame_14-08-20.367434.jpg', 'unit4/rgb1/frame_14-08-20.450769.jpg']",136,"[0.8263020833333333, 0.5041666666666667]","[0.8252604166666666, 0.5046296296296297]","[0.8236979166666667, 0.5046296296296297]","[0.8221354166666667, 0.5046296296296297]","[0.82109375, 0.5050925925925926]"
1360,"['unit4/rgb1/frame_14-29-40.543104.jpg', 'unit4/rgb1/frame_14-29-40.643106.jpg', 'unit4/rgb1/frame_14-29-40.726441.jpg', 'unit4/rgb1/frame_14-29-40.826443.jpg', 'unit4/rgb1/frame_14-29-40.909778.jpg']",136,"[0.8591145833333333, 0.4981481481481481]","[0.85859375, 0.4981481481481481]","[0.85859375, 0.4981481481481481]","[0.85859375, 0.4976851851851851]","[0.85859375, 0.49722222222222223]"
499,"['unit4/rgb1/frame_14-17-11.094715.jpg', 'unit4/rgb1/frame_14-17-11.178050.jpg', 'unit4/rgb1/frame_14-17-11.278052.jpg', 'unit4/rgb1/frame_14-17-11.361387.jpg', 'unit4/rgb1/frame_14-17-11.461389.jpg']",144,"[0.77734375, 0.5069444444444444]","[0.77421875, 0.5083333333333333]","[0.7700520833333333, 0.5097222222222222]","[0.7669270833333333, 0.5097222222222222]","[0.76171875, 0.5087962962962963]"
638,"['unit4/rgb1/frame_14-19-05.547004.jpg', 'unit4/rgb1/frame_14-19-05.630339.jpg', 'unit4/rgb1/frame_14-19-05.730341.jpg', 'unit4/rgb1/frame_14-19-05.813676.jpg', 'unit4/rgb1/frame_14-19-05.913678.jpg']",130,"[0.8705729166666667, 0.5055555555555555]","[0.87109375, 0.5060185185185185]","[0.87109375, 0.5050925925925926]","[0.8716145833333333, 0.5050925925925926]","[0.8716145833333333, 0.5046296296296297]"
2120,"['unit4/rgb1/frame_14-41-06.090235.jpg', 'unit4/rgb1/frame_14-41-06.173570.jpg', 'unit4/rgb1/frame_14-41-06.273572.jpg', 'unit4/rgb1/frame_14-41-06.356907.jpg', 'unit4/rgb1/frame_14-41-06.456909.jpg']",129,"[0.8731770833333333, 0.5050925925925926]","[0.8736979166666666, 0.5055555555555555]","[0.8739583333333334, 0.5046296296296297]","[0.8736979166666667, 0.5046296296296297]","[0.8736979166666667, 0.5046296296296297]"
300,"['unit4/rgb1/frame_14-13-44.823923.jpg', 'unit4/rgb1/frame_14-13-44.907258.jpg', 'unit4/rgb1/frame_14-13-45.007260.jpg', 'unit4/rgb1/frame_14-13-45.090595.jpg', 'unit4/rgb1/frame_14-13-45.173930.jpg']",144,"[0.89453125, 0.4981481481481482]","[0.89453125, 0.4981481481481482]","[0.77265625, 0.5097222222222222]","[0.7690104166666667, 0.5111111111111111]","[0.7658854166666667, 0.5106481481481482]"
532,"['unit4/rgb1/frame_14-18-42.913218.jpg', 'unit4/rgb1/frame_14-18-42.996553.jpg', 'unit4/rgb1/frame_14-18-43.096555.jpg', 'unit4/rgb1/frame_14-18-43.179890.jpg', 'unit4/rgb1/frame_14-18-43.279892.jpg']",139,"[0.8169270833333333, 0.5046296296296297]","[0.8148437500000001, 0.5046296296296297]","[0.8127604166666667, 0.5050925925925926]","[0.8794270833333333, 0.5023148148148149]","[0.8794270833333333, 0.5023148148148148]"
384,"['unit4/rgb1/frame_14-14-15.824543.jpg', 'unit4/rgb1/frame_14-14-15.907878.jpg', 'unit4/rgb1/frame_14-14-16.007880.jpg', 'unit4/rgb1/frame_14-14-16.091215.jpg', 'unit4/rgb1/frame_14-14-16.174550.jpg']",133,"[0.86953125, 0.5087962962962963]","[0.8700520833333334, 0.5087962962962963]","[0.8705729166666667, 0.5078703703703704]","[0.8705729166666667, 0.5078703703703704]","[0.87109375, 0.5069444444444444]"
288,"['unit4/rgb1/frame_14-13-43.723901.jpg', 'unit4/rgb1/frame_14-13-43.823903.jpg', 'unit4/rgb1/frame_14-13-43.907238.jpg', 'unit4/rgb1/frame_14-13-44.007240.jpg', 'unit4/rgb1/frame_14-13-44.090575.jpg']",139,"[0.8080729166666667, 0.5046296296296297]","[0.7356770833333334, 0.5018518518518519]","[0.7356770833333334, 0.5023148148148149]","[0.7367187500000001, 0.5023148148148149]","[0.73828125, 0.5023148148148149]"
1189,"['unit4/rgb1/frame_14-25-59.355347.jpg', 'unit4/rgb1/frame_14-25-59.455349.jpg', 'unit4/rgb1/frame_14-25-59.538684.jpg', 'unit4/rgb1/frame_14-25-59.638686.jpg', 'unit4/rgb1/frame_14-25-59.722021.jpg']",135,"[0.8309895833333334, 0.5037037037037038]","[0.7200520833333333, 0.49907407407407406]","[0.7216145833333334, 0.499537037037037]","[0.72265625, 0.499537037037037]","[0.82734375, 0.5037037037037038]"
1115,"['unit4/rgb1/frame_14-25-01.187517.jpg', 'unit4/rgb1/frame_14-25-01.270852.jpg', 'unit4/rgb1/frame_14-25-01.370854.jpg', 'unit4/rgb1/frame_14-25-01.454189.jpg', 'unit4/rgb1/frame_14-25-01.537524.jpg']",145,"[0.83515625, 0.5027777777777778]","[0.83515625, 0.5023148148148148]","[0.8341145833333333, 0.5018518518518519]","[0.83359375, 0.5013888888888889]","[0.83359375, 0.5023148148148148]"
38,"['unit4/rgb1/frame_14-04-08.995673.jpg', 'unit4/rgb1/frame_14-04-09.095675.jpg', 'unit4/rgb1/frame_14-04-09.179010.jpg', 'unit4/rgb1/frame_14-04-09.279012.jpg', 'unit4/rgb1/frame_14-04-09.362347.jpg']",144,"[0.8216145833333333, 0.5273148148148148]","[0.82421875, 0.5254629629629629]","[0.8263020833333333, 0.5254629629629629]","[0.82890625, 0.5236111111111111]","[0.8309895833333334, 0.5226851851851853]"
1523,"['unit4/rgb1/frame_14-31-00.811376.jpg', 'unit4/rgb1/frame_14-31-00.911378.jpg', 'unit4/rgb1/frame_14-31-00.994713.jpg', 'unit4/rgb1/frame_14-31-01.094715.jpg', 'unit4/rgb1/frame_14-31-01.178050.jpg']",146,"[0.7424479166666667, 0.5120370370370371]","[0.7372395833333334, 0.512962962962963]","[0.7315104166666666, 0.512962962962963]","[0.7252604166666667, 0.512962962962963]","[0.71953125, 0.512962962962963]"
1474,"['unit4/rgb1/frame_14-30-05.176930.jpg', 'unit4/rgb1/frame_14-30-05.276932.jpg', 'unit4/rgb1/frame_14-30-05.360267.jpg', 'unit4/rgb1/frame_14-30-05.460269.jpg', 'unit4/rgb1/frame_14-30-05.543604.jpg']",132,"[0.8705729166666667, 0.5074074074074074]","[0.87109375, 0.5069444444444444]","[0.87109375, 0.5069444444444444]","[0.8716145833333333, 0.5064814814814815]","[0.8721354166666666, 0.5069444444444444]"
1797,"['unit4/rgb1/frame_14-37-55.186417.jpg', 'unit4/rgb1/frame_14-37-55.269752.jpg', 'unit4/rgb1/frame_14-37-55.369754.jpg', 'unit4/rgb1/frame_14-37-55.453089.jpg', 'unit4/rgb1/frame_14-37-55.553091.jpg']",143,"[0.8247395833333333, 0.5023148148148148]","[0.8231770833333334, 0.5027777777777778]","[0.8216145833333333, 0.5032407407407408]","[0.8580729166666666, 0.49907407407407406]","[0.8575520833333333, 0.4990740740740741]"
682,"['unit4/rgb1/frame_14-20-32.915418.jpg', 'unit4/rgb1/frame_14-20-32.998753.jpg', 'unit4/rgb1/frame_14-20-33.098755.jpg', 'unit4/rgb1/frame_14-20-33.182090.jpg', 'unit4/rgb1/frame_14-20-33.265425.jpg']",144,"[0.76484375, 0.5087962962962963]","[0.76171875, 0.5097222222222222]","[0.7580729166666667, 0.5115740740740741]","[0.7549479166666667, 0.5120370370370371]","[0.7515624999999999, 0.5115740740740741]"
1165,"['unit4/rgb1/frame_14-25-05.720941.jpg', 'unit4/rgb1/frame_14-25-05.820943.jpg', 'unit4/rgb1/frame_14-25-05.904278.jpg', 'unit4/rgb1/frame_14-25-06.004280.jpg', 'unit4/rgb1/frame_14-25-06.087615.jpg']",138,"[0.8617187500000001, 0.5078703703703704]","[0.8627604166666667, 0.5106481481481482]","[0.86328125, 0.5097222222222222]","[0.8638020833333333, 0.5083333333333333]","[0.86484375, 0.5083333333333333]"
2089,"['unit4/rgb1/frame_14-41-03.173510.jpg', 'unit4/rgb1/frame_14-41-03.273512.jpg', 'unit4/rgb1/frame_14-41-03.456849.jpg', 'unit4/rgb1/frame_14-41-03.540184.jpg', 'unit4/rgb1/frame_14-41-03.640186.jpg']",141,"[0.85078125, 0.5125]","[0.85234375, 0.512962962962963]","[0.8544270833333334, 0.5138888888888888]","[0.8559895833333333, 0.513425925925926]","[0.85703125, 0.5125]"
1102,"['unit4/rgb1/frame_14-24-46.637226.jpg', 'unit4/rgb1/frame_14-24-46.720561.jpg', 'unit4/rgb1/frame_14-24-46.820563.jpg', 'unit4/rgb1/frame_14-24-46.903898.jpg', 'unit4/rgb1/frame_14-24-47.003900.jpg']",146,"[0.73359375, 0.5125]","[0.7283854166666667, 0.513425925925926]","[0.721875, 0.5148148148148148]","[0.7158854166666666, 0.5148148148148148]","[0.7083333333333334, 0.5152777777777777]"
1943,"['unit4/rgb1/frame_14-39-45.005280.jpg', 'unit4/rgb1/frame_14-39-45.088615.jpg', 'unit4/rgb1/frame_14-39-45.188617.jpg', 'unit4/rgb1/frame_14-39-45.271952.jpg', 'unit4/rgb1/frame_14-39-45.371954.jpg']",144,"[0.8263020833333333, 0.524537037037037]","[0.8291666666666666, 0.5231481481481481]","[0.8315104166666667, 0.5222222222222223]","[0.8341145833333333, 0.5212962962962964]","[0.8361979166666667, 0.5199074074074074]"
2084,"['unit4/rgb1/frame_14-41-02.723501.jpg', 'unit4/rgb1/frame_14-41-02.823503.jpg', 'unit4/rgb1/frame_14-41-02.906838.jpg', 'unit4/rgb1/frame_14-41-03.006840.jpg', 'unit4/rgb1/frame_14-41-03.090175.jpg']",142,"[0.8424479166666667, 0.5171296296296296]","[0.8450520833333334, 0.5157407407407408]","[0.8466145833333334, 0.5162037037037037]","[0.8486979166666666, 0.5148148148148148]","[0.8492187499999999, 0.5152777777777777]"
833,"['unit4/rgb1/frame_14-21-48.083655.jpg', 'unit4/rgb1/frame_14-21-48.183657.jpg', 'unit4/rgb1/frame_14-21-48.266992.jpg', 'unit4/rgb1/frame_14-21-48.366994.jpg', 'unit4/rgb1/frame_14-21-48.450329.jpg']",144,"[0.8846354166666667, 0.49629629629629635]","[0.8846354166666667, 0.49675925925925923]","[0.88515625, 0.49675925925925923]","[0.88515625, 0.4976851851851852]","[0.88515625, 0.49675925925925923]"
